student_track_id,student_id,track_name,date_enrolled,track_completed,days_for_completion,completion_bucket
1326,170706,"Data Scientist",2022-06-26,0,NULL,"Not completed"
1327,170743,"Data Scientist",2022-09-28,0,NULL,"Not completed"
1328,170764,"Data Scientist",2022-08-15,0,NULL,"Not completed"
1329,170825,"Data Analyst",2022-01-31,0,NULL,"Not completed"
1330,170845,"Business Analyst",2022-01-23,0,NULL,"Not completed"
1331,170845,"Data Analyst",2022-05-04,0,NULL,"Not completed"
1332,170898,"Data Analyst",2022-02-13,0,NULL,"Not completed"
1333,170942,"Business Analyst",2022-06-15,0,NULL,"Not completed"
1334,171002,"Data Scientist",2022-08-28,0,NULL,"Not completed"
1335,171006,"Business Analyst",2022-04-15,0,NULL,"Not completed"
1336,171006,"Data Scientist",2022-04-15,0,NULL,"Not completed"
1337,171011,"Data Analyst",2022-03-24,0,NULL,"Not completed"
1338,171032,"Data Analyst",2022-04-26,0,NULL,"Not completed"
1339,171057,"Business Analyst",2022-04-08,0,NULL,"Not completed"
1340,171151,"Data Analyst",2022-03-31,0,NULL,"Not completed"
1341,171180,"Data Scientist",2022-01-10,0,NULL,"Not completed"
1342,171187,"Business Analyst",2022-01-16,0,NULL,"Not completed"
1343,171187,"Data Analyst",2022-01-12,0,NULL,"Not completed"
1344,171211,"Data Analyst",2022-05-30,0,NULL,"Not completed"
1345,171213,"Data Scientist",2022-02-09,0,NULL,"Not completed"
1346,171217,"Data Analyst",2022-01-30,0,NULL,"Not completed"
1347,171286,"Data Analyst",2022-06-29,0,NULL,"Not completed"
1348,171302,"Data Analyst",2022-04-24,0,NULL,"Not completed"
1349,171311,"Data Scientist",2022-01-02,0,NULL,"Not completed"
1350,171313,"Business Analyst",2022-07-23,0,NULL,"Not completed"
1351,171313,"Data Scientist",2022-07-17,0,NULL,"Not completed"
1352,171314,"Data Analyst",2022-01-16,0,NULL,"Not completed"
1353,171342,"Data Analyst",2022-02-10,0,NULL,"Not completed"
1354,171350,"Business Analyst",2022-07-24,0,NULL,"Not completed"
1355,171350,"Data Analyst",2022-07-24,0,NULL,"Not completed"
1356,171398,"Data Scientist",2022-02-28,0,NULL,"Not completed"
1357,171405,"Business Analyst",2022-06-19,0,NULL,"Not completed"
1358,171407,"Business Analyst",2022-02-03,0,NULL,"Not completed"
1359,171407,"Data Analyst",2022-02-01,0,NULL,"Not completed"
1360,171407,"Data Scientist",2022-02-03,0,NULL,"Not completed"
1361,171418,"Data Scientist",2022-06-28,0,NULL,"Not completed"
1362,171425,"Business Analyst",2022-07-24,0,NULL,"Not completed"
1363,171425,"Data Analyst",2022-03-09,0,NULL,"Not completed"
1364,171439,"Data Scientist",2022-02-02,0,NULL,"Not completed"
1365,171448,"Business Analyst",2022-10-13,0,NULL,"Not completed"
1366,171448,"Data Analyst",2022-10-13,0,NULL,"Not completed"
1367,171454,"Data Analyst",2022-03-15,0,NULL,"Not completed"
1368,171464,"Business Analyst",2022-08-14,0,NULL,"Not completed"
1369,171476,"Business Analyst",2022-07-12,0,NULL,"Not completed"
1370,171523,"Business Analyst",2022-05-18,0,NULL,"Not completed"
1371,171582,"Data Scientist",2022-05-22,0,NULL,"Not completed"
1372,171635,"Data Analyst",2022-01-05,0,NULL,"Not completed"
1373,171640,"Data Analyst",2022-08-04,0,NULL,"Not completed"
1374,171643,"Data Scientist",2022-01-02,0,NULL,"Not completed"
1375,171645,"Data Scientist",2022-01-18,0,NULL,"Not completed"
1376,171738,"Business Analyst",2022-04-12,0,NULL,"Not completed"
1377,171738,"Data Analyst",2022-04-12,0,NULL,"Not completed"
1378,171738,"Data Scientist",2022-04-12,0,NULL,"Not completed"
1379,171856,"Data Scientist",2022-04-10,0,NULL,"Not completed"
1380,171887,"Data Scientist",2022-06-15,0,NULL,"Not completed"
1381,171898,"Data Scientist",2022-04-04,0,NULL,"Not completed"
1382,171900,"Business Analyst",2022-05-14,0,NULL,"Not completed"
1383,171900,"Data Scientist",2022-07-26,0,NULL,"Not completed"
1384,172026,"Data Analyst",2022-08-11,0,NULL,"Not completed"
1385,172092,"Data Analyst",2022-04-16,0,NULL,"Not completed"
1386,172092,"Data Scientist",2022-01-30,0,NULL,"Not completed"
1387,172430,"Data Analyst",2022-02-15,0,NULL,"Not completed"
1388,172485,"Data Scientist",2022-05-13,0,NULL,"Not completed"
1389,172546,"Business Analyst",2022-01-31,0,NULL,"Not completed"
1390,172560,"Data Analyst",2022-04-08,0,NULL,"Not completed"
1391,172695,"Data Scientist",2022-07-01,0,NULL,"Not completed"
1392,172768,"Data Analyst",2022-06-23,0,NULL,"Not completed"
1393,172782,"Data Analyst",2022-06-21,0,NULL,"Not completed"
1394,172782,"Data Scientist",2022-06-06,0,NULL,"Not completed"
1395,172788,"Data Scientist",2022-09-08,0,NULL,"Not completed"
1396,172870,"Business Analyst",2022-09-20,0,NULL,"Not completed"
1397,172903,"Data Analyst",2022-06-23,0,NULL,"Not completed"
1398,172925,"Data Scientist",2022-09-23,0,NULL,"Not completed"
1399,172977,"Data Analyst",2022-03-20,0,NULL,"Not completed"
1400,172979,"Data Analyst",2022-04-08,0,NULL,"Not completed"
1401,173048,"Data Scientist",2022-01-17,0,NULL,"Not completed"
1402,173055,"Data Scientist",2022-02-04,0,NULL,"Not completed"
1403,173104,"Data Scientist",2022-08-15,0,NULL,"Not completed"
1404,173313,"Data Scientist",2022-03-07,0,NULL,"Not completed"
1405,173382,"Data Scientist",2022-03-06,0,NULL,"Not completed"
1406,173395,"Data Analyst",2022-07-25,0,NULL,"Not completed"
1407,173395,"Data Scientist",2022-04-06,0,NULL,"Not completed"
1408,173399,"Business Analyst",2022-07-19,0,NULL,"Not completed"
1409,173757,"Data Analyst",2022-07-01,0,NULL,"Not completed"
1410,173864,"Data Analyst",2022-02-02,0,NULL,"Not completed"
1411,173910,"Data Scientist",2022-08-14,0,NULL,"Not completed"
1412,173984,"Data Analyst",2022-08-15,0,NULL,"Not completed"
1413,174124,"Data Analyst",2022-02-11,0,NULL,"Not completed"
1414,174226,"Data Analyst",2022-05-20,0,NULL,"Not completed"
1415,174298,"Data Scientist",2022-08-24,0,NULL,"Not completed"
1416,174307,"Data Analyst",2022-04-30,0,NULL,"Not completed"
1417,174329,"Data Analyst",2022-08-12,0,NULL,"Not completed"
1418,174338,"Business Analyst",2022-01-03,0,NULL,"Not completed"
1419,174544,"Data Analyst",2022-10-14,0,NULL,"Not completed"
1420,174665,"Data Scientist",2022-06-16,0,NULL,"Not completed"
1421,174687,"Data Analyst",2022-06-25,0,NULL,"Not completed"
1422,174707,"Data Scientist",2022-08-14,0,NULL,"Not completed"
1423,174827,"Business Analyst",2022-03-22,0,NULL,"Not completed"
1424,174840,"Data Analyst",2022-01-10,0,NULL,"Not completed"
1425,174840,"Data Scientist",2022-01-19,0,NULL,"Not completed"
1426,174967,"Business Analyst",2022-02-09,0,NULL,"Not completed"
1427,175038,"Data Analyst",2022-04-20,0,NULL,"Not completed"
1428,175103,"Business Analyst",2022-08-15,0,NULL,"Not completed"
1429,175103,"Data Scientist",2022-08-15,0,NULL,"Not completed"
1430,175216,"Business Analyst",2022-01-15,1,26,"8 to 30 days"
1431,175237,"Business Analyst",2022-01-02,0,NULL,"Not completed"
1432,175242,"Business Analyst",2022-02-08,0,NULL,"Not completed"
1433,175316,"Data Analyst",2022-06-05,0,NULL,"Not completed"
1434,175511,"Business Analyst",2022-03-08,0,NULL,"Not completed"
1435,175519,"Business Analyst",2022-09-25,1,124,"91 to 365 days"
1436,175607,"Business Analyst",2022-05-22,0,NULL,"Not completed"
1437,175607,"Data Analyst",2022-05-22,0,NULL,"Not completed"
1438,175607,"Data Scientist",2022-05-22,0,NULL,"Not completed"
1439,175629,"Data Analyst",2022-03-31,0,NULL,"Not completed"
1440,175634,"Data Analyst",2022-02-13,0,NULL,"Not completed"
1441,175651,"Data Scientist",2022-01-18,0,NULL,"Not completed"
1442,175676,"Data Scientist",2022-08-15,0,NULL,"Not completed"
1443,175844,"Business Analyst",2022-04-23,0,NULL,"Not completed"
1444,175898,"Data Analyst",2022-07-18,0,NULL,"Not completed"
1445,175955,"Business Analyst",2022-01-22,0,NULL,"Not completed"
1446,175955,"Data Scientist",2022-09-30,0,NULL,"Not completed"
1447,175978,"Data Analyst",2022-03-17,0,NULL,"Not completed"
1448,176089,"Data Analyst",2022-06-28,0,NULL,"Not completed"
1449,176090,"Business Analyst",2022-04-03,0,NULL,"Not completed"
1450,176090,"Data Analyst",2022-03-04,0,NULL,"Not completed"
1451,176113,"Data Analyst",2022-08-15,0,NULL,"Not completed"
1452,176152,"Data Analyst",2022-03-20,0,NULL,"Not completed"
1453,176353,"Data Analyst",2022-05-17,0,NULL,"Not completed"
1454,176391,"Data Analyst",2022-04-04,0,NULL,"Not completed"
1455,176396,"Data Scientist",2022-02-15,0,NULL,"Not completed"
1456,176510,"Data Scientist",2022-06-30,0,NULL,"Not completed"
1457,176709,"Business Analyst",2022-01-20,0,NULL,"Not completed"
1458,176736,"Data Analyst",2022-08-28,0,NULL,"Not completed"
1459,176814,"Business Analyst",2022-08-12,0,NULL,"Not completed"
1460,176814,"Data Analyst",2022-08-12,0,NULL,"Not completed"
1461,176870,"Business Analyst",2022-03-26,0,NULL,"Not completed"
1462,176890,"Business Analyst",2022-10-05,0,NULL,"Not completed"
1463,176930,"Business Analyst",2022-08-11,0,NULL,"Not completed"
1464,177070,"Data Analyst",2022-03-28,0,NULL,"Not completed"
1465,177077,"Data Analyst",2022-04-05,0,NULL,"Not completed"
1466,177140,"Business Analyst",2022-09-25,0,NULL,"Not completed"
1467,177140,"Data Analyst",2022-10-07,0,NULL,"Not completed"
1468,177153,"Data Analyst",2022-02-24,0,NULL,"Not completed"
1469,177251,"Data Scientist",2022-08-10,0,NULL,"Not completed"
1470,177261,"Data Analyst",2022-02-26,0,NULL,"Not completed"
1471,177307,"Data Analyst",2022-10-13,0,NULL,"Not completed"
1472,177307,"Data Scientist",2022-10-01,0,NULL,"Not completed"
1473,177359,"Data Analyst",2022-03-09,0,NULL,"Not completed"
1474,177467,"Data Analyst",2022-08-15,0,NULL,"Not completed"
1475,177567,"Business Analyst",2022-06-01,0,NULL,"Not completed"
1476,177576,"Data Scientist",2022-09-29,0,NULL,"Not completed"
1477,177637,"Data Scientist",2022-08-13,0,NULL,"Not completed"
1478,177683,"Data Scientist",2022-05-27,0,NULL,"Not completed"
1479,177761,"Data Scientist",2022-08-15,0,NULL,"Not completed"
1480,177810,"Data Analyst",2022-07-25,0,NULL,"Not completed"
1481,177850,"Business Analyst",2022-07-13,0,NULL,"Not completed"
1482,177911,"Data Scientist",2022-01-25,0,NULL,"Not completed"
1483,178111,"Business Analyst",2022-06-18,0,NULL,"Not completed"
1484,178820,"Data Scientist",2022-08-10,0,NULL,"Not completed"
1485,178906,"Data Analyst",2022-02-11,0,NULL,"Not completed"
1486,178964,"Data Analyst",2022-07-05,0,NULL,"Not completed"
1487,178976,"Data Analyst",2022-08-16,0,NULL,"Not completed"
1488,178994,"Business Analyst",2022-01-11,0,NULL,"Not completed"
1489,178994,"Data Analyst",2022-07-02,0,NULL,"Not completed"
1490,179103,"Data Analyst",2022-06-02,0,NULL,"Not completed"
1491,179203,"Data Analyst",2022-06-20,0,NULL,"Not completed"
1492,179203,"Data Scientist",2022-01-11,1,288,"91 to 365 days"
1493,179217,"Business Analyst",2022-03-02,0,NULL,"Not completed"
1494,179217,"Data Analyst",2022-03-02,0,NULL,"Not completed"
1495,179217,"Data Scientist",2022-03-02,0,NULL,"Not completed"
1496,179394,"Data Analyst",2022-02-27,0,NULL,"Not completed"
1497,179501,"Data Analyst",2022-01-11,0,NULL,"Not completed"
1498,179632,"Data Analyst",2022-08-04,0,NULL,"Not completed"
1499,179664,"Business Analyst",2022-08-07,0,NULL,"Not completed"
1500,179664,"Data Analyst",2022-03-02,0,NULL,"Not completed"
1501,179687,"Data Analyst",2022-07-18,0,NULL,"Not completed"
1502,179781,"Data Analyst",2022-07-20,0,NULL,"Not completed"
1503,179898,"Data Analyst",2022-07-29,0,NULL,"Not completed"
1504,179905,"Data Analyst",2022-04-08,0,NULL,"Not completed"
1505,180006,"Business Analyst",2022-03-20,0,NULL,"Not completed"
1506,180104,"Data Scientist",2022-06-21,0,NULL,"Not completed"
1507,180143,"Business Analyst",2022-01-12,0,NULL,"Not completed"
1508,180143,"Data Scientist",2022-01-12,0,NULL,"Not completed"
1509,180163,"Data Analyst",2022-06-20,0,NULL,"Not completed"
1510,180345,"Data Scientist",2022-08-15,0,NULL,"Not completed"
1511,180392,"Data Analyst",2022-08-19,0,NULL,"Not completed"
1512,180395,"Data Analyst",2022-07-15,0,NULL,"Not completed"
1513,180488,"Business Analyst",2022-07-21,0,NULL,"Not completed"
1514,180521,"Data Analyst",2022-07-05,0,NULL,"Not completed"
1515,180579,"Data Analyst",2022-01-02,0,NULL,"Not completed"
1516,180579,"Data Scientist",2022-01-02,0,NULL,"Not completed"
1517,180730,"Data Scientist",2022-04-05,0,NULL,"Not completed"
1518,180739,"Data Analyst",2022-03-05,0,NULL,"Not completed"
1519,180915,"Data Scientist",2022-06-22,0,NULL,"Not completed"
1520,180963,"Data Scientist",2022-06-17,0,NULL,"Not completed"
1521,180979,"Data Scientist",2022-07-15,0,NULL,"Not completed"
1522,181002,"Data Analyst",2022-02-28,0,NULL,"Not completed"
1523,181100,"Data Analyst",2022-01-03,0,NULL,"Not completed"
1524,181233,"Business Analyst",2022-08-05,0,NULL,"Not completed"
1525,181233,"Data Analyst",2022-03-25,0,NULL,"Not completed"
1526,181438,"Data Scientist",2022-05-23,0,NULL,"Not completed"
1527,181593,"Data Analyst",2022-03-16,0,NULL,"Not completed"
1528,181651,"Data Scientist",2022-08-11,0,NULL,"Not completed"
1529,181653,"Data Analyst",2022-04-29,0,NULL,"Not completed"
1530,181653,"Data Scientist",2022-04-29,0,NULL,"Not completed"
1531,181673,"Data Scientist",2022-04-05,0,NULL,"Not completed"
1532,181718,"Business Analyst",2022-02-28,0,NULL,"Not completed"
1533,181740,"Data Scientist",2022-08-26,0,NULL,"Not completed"
1534,181750,"Data Analyst",2022-08-15,0,NULL,"Not completed"
1535,181805,"Data Analyst",2022-02-04,0,NULL,"Not completed"
1536,181902,"Data Scientist",2022-08-13,0,NULL,"Not completed"
1537,181999,"Data Analyst",2022-06-08,0,NULL,"Not completed"
1538,182026,"Data Scientist",2022-06-03,0,NULL,"Not completed"
1539,182045,"Data Analyst",2022-10-17,0,NULL,"Not completed"
1540,182243,"Data Scientist",2022-05-26,0,NULL,"Not completed"
1541,182295,"Business Analyst",2022-02-14,0,NULL,"Not completed"
1542,182297,"Data Analyst",2022-05-25,0,NULL,"Not completed"
1543,182502,"Data Scientist",2022-02-17,0,NULL,"Not completed"
1544,182533,"Data Analyst",2022-02-21,0,NULL,"Not completed"
1545,182560,"Data Scientist",2022-10-01,0,NULL,"Not completed"
1546,182582,"Data Analyst",2022-01-05,0,NULL,"Not completed"
1547,182582,"Data Scientist",2022-06-20,0,NULL,"Not completed"
1548,182591,"Data Analyst",2022-08-15,0,NULL,"Not completed"
1549,182661,"Data Scientist",2022-10-11,0,NULL,"Not completed"
1550,182765,"Data Analyst",2022-03-30,0,NULL,"Not completed"
1551,182808,"Data Scientist",2022-02-08,0,NULL,"Not completed"
1552,182861,"Data Scientist",2022-08-24,0,NULL,"Not completed"
1553,182901,"Business Analyst",2022-01-14,0,NULL,"Not completed"
1554,182919,"Data Analyst",2022-01-11,0,NULL,"Not completed"
1555,182989,"Data Analyst",2022-08-15,0,NULL,"Not completed"
1556,183093,"Data Scientist",2022-09-09,0,NULL,"Not completed"
1557,183126,"Data Scientist",2022-08-11,0,NULL,"Not completed"
1558,183264,"Data Analyst",2022-02-13,0,NULL,"Not completed"
1559,183265,"Data Scientist",2022-05-17,0,NULL,"Not completed"
1560,183357,"Data Analyst",2022-08-04,0,NULL,"Not completed"
1561,183405,"Business Analyst",2022-02-17,0,NULL,"Not completed"
1562,183419,"Data Analyst",2022-04-06,0,NULL,"Not completed"
1563,183484,"Data Analyst",2022-04-06,0,NULL,"Not completed"
1564,183557,"Data Analyst",2022-06-09,0,NULL,"Not completed"
1565,183557,"Data Scientist",2022-06-09,0,NULL,"Not completed"
1566,183629,"Business Analyst",2022-05-04,0,NULL,"Not completed"
1567,183629,"Data Scientist",2022-05-05,0,NULL,"Not completed"
1568,183660,"Data Scientist",2022-01-08,0,NULL,"Not completed"
1569,183691,"Data Analyst",2022-09-30,0,NULL,"Not completed"
1570,183701,"Business Analyst",2022-10-06,0,NULL,"Not completed"
1571,183746,"Business Analyst",2022-10-18,0,NULL,"Not completed"
1572,183819,"Data Scientist",2022-05-16,0,NULL,"Not completed"
1573,183901,"Data Scientist",2022-10-02,0,NULL,"Not completed"
1574,183925,"Business Analyst",2022-02-09,0,NULL,"Not completed"
1575,183925,"Data Scientist",2022-01-27,0,NULL,"Not completed"
1576,183959,"Business Analyst",2022-09-08,0,NULL,"Not completed"
1577,184050,"Data Scientist",2022-01-13,0,NULL,"Not completed"
1578,184068,"Data Scientist",2022-05-31,0,NULL,"Not completed"
1579,184253,"Business Analyst",2022-05-13,0,NULL,"Not completed"
1580,184253,"Data Analyst",2022-05-13,0,NULL,"Not completed"
1581,184253,"Data Scientist",2022-05-13,0,NULL,"Not completed"
1582,184356,"Business Analyst",2022-06-17,0,NULL,"Not completed"
1583,184481,"Data Analyst",2022-03-18,0,NULL,"Not completed"
1584,184503,"Business Analyst",2022-10-08,0,NULL,"Not completed"
1585,184509,"Data Analyst",2022-08-31,0,NULL,"Not completed"
1586,184543,"Business Analyst",2022-06-12,0,NULL,"Not completed"
1587,184562,"Data Analyst",2022-08-23,0,NULL,"Not completed"
1588,184562,"Data Scientist",2022-08-04,0,NULL,"Not completed"
1589,184575,"Data Scientist",2022-08-15,0,NULL,"Not completed"
1590,184620,"Business Analyst",2022-08-16,0,NULL,"Not completed"
1591,184620,"Data Analyst",2022-08-16,0,NULL,"Not completed"
1592,184620,"Data Scientist",2022-02-01,0,NULL,"Not completed"
1593,184631,"Data Analyst",2022-03-26,0,NULL,"Not completed"
1594,184683,"Data Analyst",2022-06-15,0,NULL,"Not completed"
1595,184826,"Data Analyst",2022-02-14,0,NULL,"Not completed"
1596,185134,"Data Scientist",2022-03-22,0,NULL,"Not completed"
1597,185359,"Business Analyst",2022-01-30,0,NULL,"Not completed"
1598,185501,"Data Analyst",2022-05-10,0,NULL,"Not completed"
1599,185624,"Business Analyst",2022-03-29,0,NULL,"Not completed"
1600,185806,"Business Analyst",2022-03-13,0,NULL,"Not completed"
1601,185806,"Data Analyst",2022-02-24,0,NULL,"Not completed"
1602,185806,"Data Scientist",2022-03-13,0,NULL,"Not completed"
1603,185848,"Data Scientist",2022-04-26,1,7,"1 to 7 days"
1604,185851,"Data Analyst",2022-03-31,0,NULL,"Not completed"
1605,186032,"Data Analyst",2022-03-16,0,NULL,"Not completed"
1606,186281,"Data Analyst",2022-09-05,0,NULL,"Not completed"
1607,186297,"Data Analyst",2022-02-01,0,NULL,"Not completed"
1608,186297,"Data Scientist",2022-02-01,0,NULL,"Not completed"
1609,186378,"Data Analyst",2022-01-08,0,NULL,"Not completed"
1610,186430,"Business Analyst",2022-01-07,0,NULL,"Not completed"
1611,186430,"Data Scientist",2022-01-07,0,NULL,"Not completed"
1612,186534,"Data Analyst",2022-08-18,0,NULL,"Not completed"
1613,186663,"Data Analyst",2022-03-07,0,NULL,"Not completed"
1614,186663,"Data Scientist",2022-03-07,0,NULL,"Not completed"
1615,186700,"Data Scientist",2022-02-12,0,NULL,"Not completed"
1616,186741,"Data Analyst",2022-01-12,0,NULL,"Not completed"
1617,186755,"Business Analyst",2022-01-11,0,NULL,"Not completed"
1618,186953,"Data Analyst",2022-09-20,0,NULL,"Not completed"
1619,186985,"Data Analyst",2022-01-05,0,NULL,"Not completed"
1620,187014,"Business Analyst",2022-03-11,0,NULL,"Not completed"
1621,187014,"Data Analyst",2022-03-11,0,NULL,"Not completed"
1622,187039,"Business Analyst",2022-07-03,0,NULL,"Not completed"
1623,187039,"Data Analyst",2022-09-19,0,NULL,"Not completed"
1624,187047,"Data Scientist",2022-01-16,0,NULL,"Not completed"
1625,187050,"Data Analyst",2022-01-07,0,NULL,"Not completed"
1626,187110,"Data Analyst",2022-08-30,0,NULL,"Not completed"
1627,187195,"Business Analyst",2022-05-07,0,NULL,"Not completed"
1628,187195,"Data Analyst",2022-05-07,0,NULL,"Not completed"
1629,187198,"Business Analyst",2022-01-28,0,NULL,"Not completed"
1630,187409,"Data Analyst",2022-02-21,0,NULL,"Not completed"
1631,187491,"Data Analyst",2022-02-08,0,NULL,"Not completed"
1632,187529,"Data Analyst",2022-08-15,0,NULL,"Not completed"
1633,187639,"Data Analyst",2022-06-02,0,NULL,"Not completed"
1634,187758,"Data Analyst",2022-06-02,0,NULL,"Not completed"
1635,187824,"Data Analyst",2022-01-31,0,NULL,"Not completed"
1636,187825,"Data Scientist",2022-08-15,0,NULL,"Not completed"
1637,187880,"Data Analyst",2022-01-22,0,NULL,"Not completed"
1638,187911,"Business Analyst",2022-09-12,0,NULL,"Not completed"
1639,187911,"Data Analyst",2022-09-12,0,NULL,"Not completed"
1640,187982,"Data Analyst",2022-02-01,0,NULL,"Not completed"
1641,188016,"Data Analyst",2022-02-24,0,NULL,"Not completed"
1642,188016,"Data Scientist",2022-02-15,0,NULL,"Not completed"
1643,188045,"Data Scientist",2022-02-04,0,NULL,"Not completed"
1644,188065,"Data Analyst",2022-06-02,0,NULL,"Not completed"
1645,188691,"Business Analyst",2022-04-18,0,NULL,"Not completed"
1646,189017,"Data Scientist",2022-02-16,0,NULL,"Not completed"
1647,189361,"Business Analyst",2022-02-10,0,NULL,"Not completed"
1648,189361,"Data Analyst",2022-02-09,0,NULL,"Not completed"
1649,189361,"Data Scientist",2022-02-10,0,NULL,"Not completed"
1650,190016,"Data Analyst",2022-05-14,0,NULL,"Not completed"
1651,190161,"Data Scientist",2022-01-01,0,NULL,"Not completed"
1652,190610,"Business Analyst",2022-06-09,0,NULL,"Not completed"
1653,190625,"Data Analyst",2022-01-19,0,NULL,"Not completed"
1654,190634,"Data Analyst",2022-08-14,0,NULL,"Not completed"
1655,190857,"Data Scientist",2022-09-12,0,NULL,"Not completed"
1656,191063,"Data Scientist",2022-02-02,0,NULL,"Not completed"
1657,191176,"Data Analyst",2022-08-16,0,NULL,"Not completed"
1658,191176,"Data Scientist",2022-08-15,0,NULL,"Not completed"
1659,191182,"Business Analyst",2022-06-10,0,NULL,"Not completed"
1660,191182,"Data Analyst",2022-06-10,0,NULL,"Not completed"
1661,191589,"Data Analyst",2022-02-09,0,NULL,"Not completed"
1662,191589,"Data Scientist",2022-02-05,0,NULL,"Not completed"
1663,191702,"Business Analyst",2022-06-03,0,NULL,"Not completed"
1664,191781,"Data Analyst",2022-02-27,0,NULL,"Not completed"
1665,191980,"Data Analyst",2022-01-21,0,NULL,"Not completed"
1666,192269,"Business Analyst",2022-03-05,0,NULL,"Not completed"
1667,192269,"Data Analyst",2022-03-07,0,NULL,"Not completed"
1668,192293,"Data Scientist",2022-05-05,0,NULL,"Not completed"
1669,192339,"Data Analyst",2022-10-17,0,NULL,"Not completed"
1670,192420,"Business Analyst",2022-02-28,0,NULL,"Not completed"
1671,192614,"Business Analyst",2022-02-13,0,NULL,"Not completed"
1672,192869,"Data Analyst",2022-01-07,0,NULL,"Not completed"
1673,192874,"Business Analyst",2022-09-12,0,NULL,"Not completed"
1674,193014,"Data Analyst",2022-01-18,0,NULL,"Not completed"
1675,193073,"Data Analyst",2022-09-07,0,NULL,"Not completed"
1676,193159,"Data Analyst",2022-06-02,0,NULL,"Not completed"
1677,193183,"Data Scientist",2022-08-15,0,NULL,"Not completed"
1678,193206,"Data Analyst",2022-03-07,0,NULL,"Not completed"
1679,193509,"Business Analyst",2022-01-01,0,NULL,"Not completed"
1680,193509,"Data Scientist",2022-01-01,0,NULL,"Not completed"
1681,193534,"Data Analyst",2022-02-12,0,NULL,"Not completed"
1682,193565,"Data Scientist",2022-02-15,0,NULL,"Not completed"
1683,193646,"Data Analyst",2022-01-29,0,NULL,"Not completed"
1684,193751,"Data Scientist",2022-09-15,0,NULL,"Not completed"
1685,193767,"Business Analyst",2022-08-15,0,NULL,"Not completed"
1686,193998,"Business Analyst",2022-03-11,0,NULL,"Not completed"
1687,194002,"Data Analyst",2022-08-11,0,NULL,"Not completed"
1688,194234,"Data Scientist",2022-01-12,0,NULL,"Not completed"
1689,194307,"Data Scientist",2022-08-03,0,NULL,"Not completed"
1690,194321,"Data Scientist",2022-07-20,0,NULL,"Not completed"
1691,194417,"Data Scientist",2022-06-19,0,NULL,"Not completed"
1692,194535,"Data Analyst",2022-03-08,0,NULL,"Not completed"
1693,194604,"Data Analyst",2022-09-16,0,NULL,"Not completed"
1694,194633,"Data Analyst",2022-04-08,0,NULL,"Not completed"
1695,194885,"Data Scientist",2022-06-02,0,NULL,"Not completed"
1696,195010,"Business Analyst",2022-03-08,0,NULL,"Not completed"
1697,195013,"Data Analyst",2022-01-14,0,NULL,"Not completed"
1698,195021,"Data Scientist",2022-01-24,0,NULL,"Not completed"
1699,195116,"Data Analyst",2022-03-07,0,NULL,"Not completed"
1700,195227,"Business Analyst",2022-09-08,0,NULL,"Not completed"
1701,195307,"Business Analyst",2022-04-08,0,NULL,"Not completed"
1702,195307,"Data Scientist",2022-04-08,0,NULL,"Not completed"
1703,195313,"Data Scientist",2022-07-26,0,NULL,"Not completed"
1704,195342,"Business Analyst",2022-06-02,0,NULL,"Not completed"
1705,195508,"Data Analyst",2022-04-13,1,217,"91 to 365 days"
1706,195739,"Business Analyst",2022-03-08,0,NULL,"Not completed"
1707,195739,"Data Analyst",2022-03-08,0,NULL,"Not completed"
1708,195739,"Data Scientist",2022-03-08,0,NULL,"Not completed"
1709,196040,"Data Scientist",2022-07-19,0,NULL,"Not completed"
1710,196077,"Business Analyst",2022-06-30,0,NULL,"Not completed"
1711,196278,"Data Analyst",2022-09-18,0,NULL,"Not completed"
1712,196351,"Business Analyst",2022-06-16,0,NULL,"Not completed"
1713,196385,"Data Scientist",2022-08-15,0,NULL,"Not completed"
1714,196591,"Data Analyst",2022-06-23,0,NULL,"Not completed"
1715,196609,"Data Analyst",2022-05-02,0,NULL,"Not completed"
1716,196621,"Data Scientist",2022-02-15,0,NULL,"Not completed"
1717,196719,"Data Analyst",2022-01-12,0,NULL,"Not completed"
1718,196719,"Data Scientist",2022-01-12,0,NULL,"Not completed"
1719,196809,"Business Analyst",2022-09-06,1,3,"1 to 7 days"
1720,197262,"Data Analyst",2022-10-20,0,NULL,"Not completed"
1721,197513,"Data Scientist",2022-04-04,0,NULL,"Not completed"
1722,197681,"Data Analyst",2022-07-12,0,NULL,"Not completed"
1723,197715,"Data Scientist",2022-02-06,0,NULL,"Not completed"
1724,197727,"Business Analyst",2022-10-05,0,NULL,"Not completed"
1725,197727,"Data Analyst",2022-08-11,0,NULL,"Not completed"
1726,197765,"Data Analyst",2022-02-22,0,NULL,"Not completed"
1727,197765,"Data Scientist",2022-02-22,0,NULL,"Not completed"
1728,197849,"Data Analyst",2022-08-15,0,NULL,"Not completed"
1729,198073,"Data Scientist",2022-02-16,0,NULL,"Not completed"
1730,198179,"Business Analyst",2022-08-26,0,NULL,"Not completed"
1731,198179,"Data Scientist",2022-06-16,0,NULL,"Not completed"
1732,198300,"Data Scientist",2022-03-29,0,NULL,"Not completed"
1733,198333,"Data Analyst",2022-06-20,0,NULL,"Not completed"
1734,198333,"Data Scientist",2022-08-15,0,NULL,"Not completed"
1735,198462,"Business Analyst",2022-08-09,0,NULL,"Not completed"
